split,query_index,ids
evaluation,4682,71470;15709;78760;33750;27818;25442;28818;71330;23527;22262
evaluation,4683,45728;44608;64680;76874;41328;70662;13084;25482;19714;84206
evaluation,4684,2267;4322;5001;10004;39694;38345;4500;96444;96414;61556
evaluation,4685,66702;17712;81411;54730;28442;91436;20550;12918;27509;87916
evaluation,4686,76492;27270;98198;18060;33776;66952;2894;19948;22122;51394
evaluation,4687,27158;27476;42602;3032;7452;99466;11930;10933;18212;97789
evaluation,4688,6278;50512;15822;32932;11082;49344;55362;49196;3975;20264
evaluation,4689,31627;1366;12322;3662;4020;1460;72686;73882;12146;14778
evaluation,4690,50771;85900;27574;98946;79807;99234;30244;28298;57506;28840
evaluation,4691,25792;37055;88267;29804;72732;5656;57468;7820;80112;43486
evaluation,4692,89201;21110;71168;28023;1324;71874;26086;46392;17530;25974
evaluation,4693,88748;97662;39936;39640;39308;48548;68332;97576;39843;74108
evaluation,4694,87134;9239;44770;19274;36804;42148;32452;56052;18608;47926
evaluation,4695,35494;21964;3468;62994;11032;32416;97636;35114;5579;19870
evaluation,4696,74949;8943;14059;24650;7867;24882;56806;66369;15114;89462
evaluation,4697,29108;89808;52982;49848;19828;19680;25786;18652;7500;5330
evaluation,4698,42602;27158;7452;99466;3032;27476;18212;79218;33306;11138
evaluation,4699,39006;30110;532;19018;19082;19020;610;39657;115;19714
evaluation,4700,5001;4322;4500;2267;10004;39694;15944;1494;38345;96444
evaluation,4701,42394;34242;58471;4255;9190;61608;906;3007;88228;26229
evaluation,4702,65148;34340;63949;64484;5524;37794;26210;12862;40971;4999
evaluation,4703,80840;18738;30359;21084;3724;83064;83317;49344;83160;93190
evaluation,4704,60333;3792;67552;49079;99678;98810;2318;9870;64852;22248
evaluation,4705,9212;9592;45340;44864;41396;41301;41052;57349;23626;43938
evaluation,4706,4960;91852;5570;67262;22780;22248;22620;13610;96328;67638
evaluation,4707,46062;35040;3434;46394;7986;7788;30962;87274;79794;81360
evaluation,4708,77510;82216;14843;32734;31264;63880;95758;68736;18055;32284
evaluation,4709,50771;98946;30244;79485;99234;79807;2526;88595;53478;32958
evaluation,4710,37055;25792;29804;56582;60662;52444;23234;8706;7820;61880
evaluation,4711,22836;26086;50974;95616;22551;2816;67963;2543;2222;87728
evaluation,4712,38750;2746;7630;5212;9226;5428;2810;6246;87336;4408
evaluation,4713,95930;27111;5094;5642;4666;55362;3975;21986;58602;6406
evaluation,4714,13516;40254;99324;14062;79358;95030;50070;45068;63343;14072
evaluation,4715,70131;31035;63343;69106;74396;99564;71866;99749;40344;99020
evaluation,4716,44279;44266;6324;32750;14062;34972;87314;11756;80810;50218
evaluation,4717,88748;93772;25178;83140;99539;62112;46132;48548;97576;39936
evaluation,4718,96528;44823;15824;46748;18388;14200;24940;69878;29304;20427
evaluation,4719,86396;12730;36472;44234;99582;9839;38270;58172;9360;45470
evaluation,4720,40406;88196;85998;40594;49297;58056;39926;5088;10800;5020
evaluation,4721,72579;59558;93120;45470;32162;50373;60858;34718;10256;36558
evaluation,4722,496;1330;3462;8214;32754;2500;32536;99709;91025;90605
evaluation,4723,74949;8943;14059;24882;12924;15368;7867;66369;10174;99709
evaluation,4724,39220;46516;20318;73210;43012;27940;31234;21062;57347;82952
evaluation,4725,14122;26032;14992;99681;99821;64060;67790;45698;16616;13890
evaluation,4726,17106;27594;26851;46959;17294;73611;93798;7504;41170;41046
evaluation,4727,27970;67963;27494;17140;51894;22306;25056;67552;3792;75117
evaluation,4728,46394;81360;79794;30774;4952;81372;7788;71946;30962;2668
evaluation,4729,38092;63085;36344;63704;51894;31034;34762;22546;48752;35836
evaluation,4730,22836;22551;51352;49980;50974;29186;45174;86016;3140;54806
evaluation,4731,91988;86956;66748;420;45791;37676;7822;46450;60959;60465
evaluation,4732,86396;12730;62710;9839;55338;52370;11470;34008;11443;47037
evaluation,4733,26970;25442;78760;52420;11070;61934;33750;28818;30957;11142
evaluation,4734,11272;66836;98198;2894;33416;33776;38746;11956;60576;40176
evaluation,4735,35142;35348;3200;11722;2979;34942;3696;9464;2900;2621
evaluation,4736,48420;35456;5149;64192;82344;41170;1024;77726;8234;51104
evaluation,4737,88748;39308;97662;48548;39936;92190;74108;30563;32476;68332
evaluation,4738,10834;79714;61762;60352;46205;46283;45111;45879;85654;95082
evaluation,4739,4496;99714;39588;84901;36918;39216;20014;37420;79952;39466
evaluation,4740,88196;40406;85998;49297;8538;40594;9170;5088;9565;39926
evaluation,4741,13846;14038;14200;2014;4536;98294;39466;75178;65444;20756
evaluation,4742,97920;56161;55450;52452;51174;59432;56112;6732;1524;53215
evaluation,4743,35508;923;46675;47269;65581;78683;60112;81328;49872;83184
evaluation,4744,15746;20974;20700;90522;15222;13900;10424;82588;64736;52616
evaluation,4745,91852;4960;5570;96328;4946;74800;96150;93074;45206;53592
evaluation,4746,68332;88748;68296;24980;39936;97662;4127;24901;39105;62694
evaluation,4747,19852;19004;98002;66840;16080;56024;44807;53357;31550;68262
evaluation,4748,79714;51506;65180;32866;4500;46205;1876;46460;672;5001
evaluation,4749,18055;21364;21564;77510;7988;81893;31264;59502;9548;56582
evaluation,4750,51118;82938;64522;65556;5042;936;53676;19040;9940;19518
evaluation,4751,6360;5782;6351;6418;5542;6310;50746;45872;19272;11967
evaluation,4752,88748;18388;39936;62222;5490;39843;90635;16406;39640;32476
evaluation,4753,8518;34718;4720;57564;11532;4781;28393;3492;10256;23496
evaluation,4754,9606;81948;1146;11070;60251;5174;2536;55652;898;10979
evaluation,4755,35508;99384;65581;46960;23554;43152;6056;49872;923;11458
evaluation,4756,4664;35058;39403;61556;57905;38345;9012;61630;96414;96444
evaluation,4757,86396;26285;9360;9839;44234;52370;3352;36472;38270;16846
evaluation,4758,63652;73307;9124;73098;36338;57543;73590;71404;73418;75910
evaluation,4759,97806;42736;94218;97259;60596;10620;67200;28691;28754;85765
evaluation,4760,9402;7998;77771;63880;25831;1064;71168;88625;86600;61830
evaluation,4761,14122;37220;14992;68487;26032;64060;35124;90350;45698;97758
evaluation,4762,9334;83088;12718;32170;2996;12884;50128;47756;56358;97530
evaluation,4763,73307;3194;73590;73644;67128;71404;73098;73438;57543;8436
evaluation,4764,4496;99714;79952;99089;21886;78702;77445;84901;21870;4372
evaluation,4765,25026;54538;28594;69264;30376;29184;54529;31950;37638;31850
evaluation,4766,36072;40608;16778;37197;44930;10207;10016;35544;26090;66952
evaluation,4767,39936;62112;11702;83741;4904;32814;62222;39105;69760;51546
evaluation,4768,56674;923;35508;49872;47269;46675;99384;6056;28134;22587
evaluation,4769,12202;35456;21972;34444;48420;88676;29362;60216;2047;910
evaluation,4770,4031;82110;15716;158;31108;31042;38492;65249;51647;65998
evaluation,4771,55349;55176;22160;26574;34590;17730;52327;24102;34542;28190
evaluation,4772,28948;94068;27876;21712;19012;2706;73231;49056;58320;14544
evaluation,4773,15154;8808;63652;8020;98730;88267;9960;80572;80112;79990
evaluation,4774,73307;36338;36636;73098;73590;57543;76480;73418;73438;25792
evaluation,4775,18904;80108;83100;3658;16631;3194;27648;82994;36338;82523
evaluation,4776,96948;71404;3194;73098;46428;73590;10342;98730;86580;9124
evaluation,4777,574;28572;91026;56044;76628;33288;53058;79328;97124;85983
evaluation,4778,13574;98588;43600;70923;22128;55830;52271;17756;66723;76774
evaluation,4779,33971;59864;17946;35592;51262;35520;12154;10387;14206;42002
evaluation,4780,43768;99952;1384;20766;83412;69582;28938;89528;93393;26030
evaluation,4781,64736;84524;11312;79658;72228;10424;20700;60400;48416;37450
evaluation,4782,46618;57710;12807;34766;41450;26955;53672;2267;49452;19050
evaluation,4783,86396;26285;44234;31484;9360;38270;52602;24498;3352;21438
evaluation,4784,50771;79807;98946;57182;57506;30244;99234;79485;88595;53478
evaluation,4785,5912;29108;5330;53164;94877;3718;8724;25786;53122;58322
evaluation,4786,17963;8308;57422;19510;17908;19518;61830;99302;95324;21898
evaluation,4787,30948;64026;42790;85512;440;9552;10903;41351;99768;13118
evaluation,4788,9402;332;11516;63880;1064;950;25831;41619;53472;12254
evaluation,4789,37055;31139;1150;25792;64006;38398;65150;86194;86288;8706
evaluation,4790,98946;2526;57182;50771;56934;79807;30244;79485;88595;99234
evaluation,4791,47018;47098;5148;47012;7773;89125;77034;61636;71462;93206
evaluation,4792,22836;58538;22551;49980;50974;29186;41568;168;316;1270
evaluation,4793,2868;14666;6440;27124;26970;26478;9726;26822;87898;32056
evaluation,4794,35521;10044;9995;31264;41647;28348;46058;3662;4020;63714
evaluation,4795,19004;19852;9443;14646;98002;31550;83840;11506;53357;39008
evaluation,4796,17106;26851;73611;17294;2870;27662;27594;93798;7504;10528
evaluation,4797,35508;99384;65581;46960;23554;43152;6056;49872;11458;923
evaluation,4798,10570;38558;68773;21622;30442;56686;29883;14891;82588;91352
evaluation,4799,9592;9212;44864;23626;41301;41396;72932;45340;17066;4118
evaluation,4800,13574;98588;17756;50216;55830;43600;67915;52271;38220;68404
evaluation,4801,35142;34942;35348;35113;11722;2979;3200;2900;3956;79324
evaluation,4802,35508;923;46675;47269;7988;65581;49872;26090;95904;78683
evaluation,4803,35498;99838;8360;10988;92286;53714;87036;24524;10772;4154
evaluation,4804,9402;11516;1064;17066;12197;12254;63880;12864;950;17908
evaluation,4805,92050;4514;85272;53798;4026;65880;53799;1459;98102;69164
evaluation,4806,71174;16406;24906;86224;23638;49413;79324;24940;32380;1758
evaluation,4807,96584;24846;35547;54194;1260;34542;4169;32250;6567;62756
evaluation,4808,2078;2836;1144;76886;4086;10198;24362;42810;92358;26104
evaluation,4809,82336;81494;82398;35776;87006;30818;65187;14748;68773;73309
evaluation,4810,46618;26955;12807;49452;9012;23851;22587;57710;62710;41450
evaluation,4811,35040;46062;88388;7986;81372;81360;887;3434;4952;11982
evaluation,4812,76874;13084;88561;31435;88670;34103;34794;22926;89658;39624
evaluation,4813,55349;24102;51732;67178;22160;55176;34542;1024;66774;3462
evaluation,4814,9334;28938;14014;67772;41960;76240;23496;1804;32162;16940
evaluation,4815,36134;85088;99300;36992;1060;82682;44130;5844;4832;29176
evaluation,4816,82682;5844;66875;98853;1342;56460;85552;15419;57089;996
evaluation,4817,8291;36992;732;84300;63234;85088;29176;48834;29154;14498
evaluation,4818,66875;82682;5844;1342;98853;56460;15419;85552;84300;57089
evaluation,4819,66080;5524;14464;4999;88228;42218;33914;26210;93132;67531
evaluation,4820,11272;66836;98198;27842;87994;74612;74676;83317;6495;26682
evaluation,4821,65006;32874;99654;84748;35058;83160;83317;45875;83064;4255
evaluation,4822,46205;45826;46283;45879;45111;86890;46426;52398;79714;81411
evaluation,4823,10570;14891;21952;82338;62696;94877;73902;73045;84340;89016
evaluation,4824,40946;4856;3010;6078;23726;23007;6204;81893;12224;3246
evaluation,4825,15102;18190;282;70139;60048;59592;60440;1160;58876;62124
evaluation,4826,30508;9269;57350;3015;5042;5696;32125;38180;95324;21898
evaluation,4827,17028;1155;85087;896;27434;990;22566;57708;26804;13580
evaluation,4828,64986;23484;7386;17102;44718;12632;86224;32282;49208;46104
evaluation,4829,6360;6418;6351;5782;5542;6310;13346;5407;3416;9356
evaluation,4830,50373;12632;93310;36387;52256;15282;13306;13597;80853;12652
evaluation,4831,86396;52602;64680;44234;45964;36472;99582;12730;10276;87590
evaluation,4832,48548;55502;32050;39416;44718;83006;68332;6910;39640;89838
evaluation,4833,2047;34444;44656;95932;22459;17382;28034;12740;4176;99498
evaluation,4834,99464;90720;89894;65370;25126;32160;52462;72000;82920;32120
evaluation,4835,35494;62994;32416;21964;3468;11032;6396;74949;26524;5579
evaluation,4836,19336;19468;21098;76874;34010;34103;34794;24482;21046;31435
evaluation,4837,19852;72458;19004;18244;56024;56964;58990;16080;52340;53357
evaluation,4838,80290;51806;62984;45065;51448;35572;45148;50314;18503;48984
evaluation,4839,27108;38910;69662;11960;3859;63534;17794;3942;78172;36283
evaluation,4840,19512;20694;19916;55462;23078;82350;53706;97758;16278;33556
evaluation,4841,5068;14062;13840;39286;91580;50218;37228;68040;98192;87314
evaluation,4842,13574;16620;25670;25778;98588;38184;22618;234;22128;23915
evaluation,4843,71174;16406;99022;24906;32380;24686;48050;99472;72484;8276
evaluation,4844,32442;97806;97259;16402;558;96876;12596;16848;14726;94589
evaluation,4845,35113;34942;35142;35348;2900;2979;3200;11722;44396;88740
evaluation,4846,65646;28034;16448;22252;29918;44656;60251;13752;68945;69708
evaluation,4847,16714;32160;31819;32120;34504;50491;58388;16772;32356;8234
evaluation,4848,19512;16278;59164;14160;82350;13890;33556;69818;14686;65370
evaluation,4849,16448;65646;29918;13752;20210;43250;54282;22252;28034;35590
evaluation,4850,28948;33151;73231;94616;22926;94068;8360;85936;15884;9676
evaluation,4851,23872;6646;65704;5222;24362;9354;70858;71370;9302;10438
evaluation,4852,85240;77960;85376;574;522;50646;55338;98245;867;38482
evaluation,4853,10834;61762;79714;60352;46205;45879;46283;45111;11262;85654
evaluation,4854,6536;26182;50298;20798;52604;85983;15322;5001;61342;29858
evaluation,4855,4440;23428;66804;22;11642;33038;86621;23844;3970;14498
evaluation,4856,13986;6310;21650;6554;9332;7884;93456;9118;8264;1328
evaluation,4857,30399;50373;72579;45470;36387;10540;81434;35299;93120;19542
evaluation,4858,73128;67110;7198;23338;85678;45886;48832;40208;33492;43176
evaluation,4859,40244;98194;37608;47806;97312;83904;39109;41960;48106;47950
evaluation,4860,5836;74108;47950;18736;62684;33222;62694;83006;38008;83741
evaluation,4861,68102;34718;46080;52709;32814;47144;16612;44836;31864;45470
evaluation,4862,58108;32282;86224;94846;1758;26172;70514;49838;97312;59638
evaluation,4863,69878;39308;48050;62110;62246;56882;55882;32476;62112;56302
evaluation,4864,22030;8163;21948;10720;89932;89917;98376;91918;91890;84240
evaluation,4865,29108;5330;98966;64026;7472;94877;52982;19680;89808;25786
evaluation,4866,21098;76874;34794;1247;65968;19336;34103;39624;39632;924
evaluation,4867,92166;50958;48400;18608;21052;32916;65974;66680;2870;72176
evaluation,4868,53580;65488;54720;58768;44260;16438;368;75844;27224;88114
evaluation,4869,48503;30192;82180;3438;28712;86043;58768;21958;75395;74766
evaluation,4870,76874;21098;1247;39624;37106;39632;34794;924;34484;19336
evaluation,4871,66772;55388;64354;69662;96857;36283;56094;34766;33328;10874
evaluation,4872,26970;78760;25442;11070;57502;30957;28818;61934;23527;71470
evaluation,4873,33560;29788;27052;24482;24855;25018;20364;29582;30110;26030
evaluation,4874,18904;36338;27648;16631;83100;82770;36636;16728;43970;80108
evaluation,4875,6324;87314;48736;69106;74396;39286;63282;37636;32750;43528
evaluation,4876,55450;29872;34988;97920;50812;1695;38112;51564;56161;59432
evaluation,4877,98376;75354;75208;86754;89557;96876;89917;22030;91918;91890
evaluation,4878,58471;46426;34370;86890;28948;24690;13608;42394;33782;52398
evaluation,4879,29788;27908;24482;20364;30110;29582;27052;23384;25018;24855
evaluation,4880,46426;61438;52398;45826;86890;14902;3803;30288;10834;46205
evaluation,4881,90119;86647;22030;8163;84240;21948;68280;75354;75176;80408
evaluation,4882,22030;98094;60592;8163;40264;89932;91918;91890;94748;84240
evaluation,4883,99538;75516;39576;76764;32294;39640;97312;90025;43146;97576
evaluation,4884,39640;39949;32294;97662;39576;75516;76764;39419;93772;39416
evaluation,4885,19208;49472;65444;64552;84576;2188;32759;26052;49413;71970
evaluation,4886,84240;90148;59274;86754;75354;89917;94748;80338;8163;75208
evaluation,4887,19342;6176;16708;31698;18278;72622;28060;29891;23632;21468
evaluation,4888,62246;55576;93772;39949;39640;62400;97662;90148;48050;96876
evaluation,4889,22030;8163;21948;89917;89932;10720;91918;91890;83025;98376
evaluation,4890,13892;3020;8538;81170;91164;18699;43146;39958;78164;9170
evaluation,4891,1330;496;4819;13514;75564;90605;89870;2500;32536;91025
evaluation,4892,82729;86016;96344;93222;32664;8706;46336;32884;81856;81432
evaluation,4893,37422;38300;15040;89501;38536;12946;9696;91884;84748;85676
evaluation,4894,12254;82938;51118;11574;9402;11516;41244;12197;5042;17899
evaluation,4895,96040;15916;49714;94338;81448;74646;59810;77737;54946;91050
evaluation,4896,8308;19040;17963;17908;19510;57422;99302;61830;9269;30244
evaluation,4897,1695;5820;2008;1882;38112;97920;55450;29872;59432;2254
evaluation,4898,50771;27574;28840;98946;99234;2526;27018;79807;57506;30244
evaluation,4899,87520;8175;61784;74555;17394;58924;44702;19794;7451;33754
evaluation,4900,80840;49344;3975;55362;4332;4528;20264;27437;49196;54788
evaluation,4901,27158;27476;99466;7452;42602;33306;18212;11930;8164;3032
evaluation,4902,42006;78858;11038;40478;51632;93545;60506;2608;49560;53374
evaluation,4903,9402;77771;332;7998;1064;33110;210;4124;77790;63880
evaluation,4904,4813;28712;38248;86043;82180;74766;72950;26943;9456;21958
evaluation,4905,95801;68280;89557;86754;98376;98072;86394;90148;22030;98210
evaluation,4906,19512;59164;33556;16278;82350;13890;14160;69818;50252;14686
evaluation,4907,68248;68916;1247;76234;21098;19280;924;75584;84660;19336
evaluation,4908,90148;81064;84240;95801;80266;98376;96876;89557;94570;86754
evaluation,4909,93772;6800;8196;17723;39416;93297;8108;9332;42100;18699
evaluation,4910,86647;90119;22030;8163;68280;84240;90275;80408;21948;75354
evaluation,4911,39416;32050;18699;17368;83168;23028;89232;23804;23484;39576
evaluation,4912,67104;95604;68590;96060;8600;39314;78172;96394;48332;11996
evaluation,4913,46590;1594;46696;674;8846;66982;77036;74816;3970;37719
evaluation,4914,68916;68248;76234;1247;924;84660;21098;19280;75584;47618
evaluation,4915,79714;61762;10834;46205;45879;46283;60352;85654;45500;45111
evaluation,4916,79164;46506;16476;79301;95154;1630;1482;43726;47282;82675
evaluation,4917,98094;84240;39418;90148;60592;86754;22030;21948;8163;31370
evaluation,4918,77771;77790;77034;65554;7998;45292;332;7772;22948;9750
evaluation,4919,22836;26086;95616;50974;22551;2543;67963;17140;2816;63835
